Produkttransaktioner;;;;;;;;;;;;;;;;
Ordernr;External Customer no.;Kundnamn;Fakt.nr;Fakturadatum;Redovisn. år/period;Produktnr;Er ref.;Benämning;Antal;Märke;Trans.upplysn. 1;Invoice Reference (R7);Order category;Belopp;ISO-kod;Belopp (SEK)
4497;217;Advanta Seeds Pty Ltd;12003135;5/20/2025;2025/5;QTS02;Luke Dieters;Zygosity test - KASP chemistry;34;;;;0;1428.00;EUR;15425.26
4498;217;Advanta Seeds Pty Ltd;12003134;5/20/2025;2025/5;Lab No;Chamila Lunuwilage;SE-25-0322;1;;;;0;0.00;EUR;0.00
4498;217;Advanta Seeds Pty Ltd;12003134;5/20/2025;2025/5;PP001;Chamila Lunuwilage;DNA-preparation - bulk 1;1;;;;0;112.00;EUR;1209.82
4498;217;Advanta Seeds Pty Ltd;12003134;5/20/2025;2025/5;QLB03;Chamila Lunuwilage;Qualitative test - GM;5;;;;0;50.00;EUR;540.10
4499;217;Advanta Seeds Pty Ltd;12003133;5/20/2025;2025/5;Lab No;Chamila Lunuwilage;SE-25-0325;1;;;;0;0.00;EUR;0.00
4499;217;Advanta Seeds Pty Ltd;12003133;5/20/2025;2025/5;PP001;Chamila Lunuwilage;DNA-preparation - bulk 1;5;;;;0;455.00;EUR;4914.91
4499;217;Advanta Seeds Pty Ltd;12003133;5/20/2025;2025/5;QLB03;Chamila Lunuwilage;Qualitative test - GM;25;;;;0;250.00;EUR;2700.50
4500;217;Advanta Seeds Pty Ltd;12003132;5/20/2025;2025/5;Fritext;Chamila Lunuwilage;SE-25-0328, 6 leaves Sorghum;1;;;;0;0.00;EUR;0.00
4500;217;Advanta Seeds Pty Ltd;12003132;5/20/2025;2025/5;PP006;Chamila Lunuwilage;DNA-preparation - 96w plate;1;;;;0;168.00;EUR;1814.74
4500;217;Advanta Seeds Pty Ltd;12003132;5/20/2025;2025/5;QTS02;Chamila Lunuwilage;Zygosity test - KASP chemistry;2;;;;0;84.00;EUR;907.37
4501;217;Advanta Seeds Pty Ltd;12003131;5/20/2025;2025/5;Fritext;Chamila Lunuwilage;SE-25-0327, Sorghum seeds;1;;;;0;0.00;EUR;0.00
4501;217;Advanta Seeds Pty Ltd;12003131;5/20/2025;2025/5;PP006;Chamila Lunuwilage;DNA-preparation - 96w plate;1;;;;0;168.00;EUR;1814.74
4501;217;Advanta Seeds Pty Ltd;12003131;5/20/2025;2025/5;QTS02;Chamila Lunuwilage;Zygosity test - KASP chemistry;2;;;;0;84.00;EUR;907.37
4501;217;Advanta Seeds Pty Ltd;12003131;5/20/2025;2025/5;ADS009;Chamila Lunuwilage;Sampling into plates;1;;;;0;20.00;EUR;216.04
4726;217;Advanta Seeds Pty Ltd;12003378;7/29/2025;2025/7;Lab No;Chamila Lunuwilage;SE-25-0751;1;;;;0;0.00;EUR;0.00
4726;217;Advanta Seeds Pty Ltd;12003378;7/29/2025;2025/7;PP001;Chamila Lunuwilage;DNA-preparation - bulk 1;1;;;;0;112.00;EUR;1244.54
4726;217;Advanta Seeds Pty Ltd;12003378;7/29/2025;2025/7;QLB03;Chamila Lunuwilage;Qualitative test - GM;7;;;;0;70.00;EUR;777.84
4478;2644;Orkla Foods Sverige AB;12003098;4/29/2025;2025/4;Fritext;Krzystof Roszko;SE-25-0354, Chitwoodi-kit;1;;;;0;0.00;SEK;0.00
4478;2644;Orkla Foods Sverige AB;12003098;4/29/2025;2025/4;ADS09;Krzystof Roszko;Material and reagents;1;;;;0;150.00;SEK;150.00
4416;;SLU institutionen för växtförädling och bioteknik;12003174;5/30/2025;2025/5;Fritext;Aakash Chawade;SE-25-0268, 5 plates Chickpea;1;;;;0;0.00;SEK;0.00
4416;;SLU institutionen för växtförädling och bioteknik;12003174;5/30/2025;2025/5;EXT004;Aakash Chawade;DNA preparation High molecular weight (Method A);5;;;;0;14805.50;SEK;14805.50
4416;;SLU institutionen för växtförädling och bioteknik;12003174;5/30/2025;2025/5;ADS001;Aakash Chawade;Aliquoting DNA;5;;;;0;859.50;SEK;859.50
4416;;SLU institutionen för växtförädling och bioteknik;12003174;5/30/2025;2025/5;ADS002;Aakash Chawade;Additional quality control of DNA;5;;;;0;3134.50;SEK;3134.50
4416;;SLU institutionen för växtförädling och bioteknik;12003174;5/30/2025;2025/5;ADS005;Aakash Chawade;Administration fee shipment, incl. emballage;1;;;;0;758.50;SEK;758.50
4416;;SLU institutionen för växtförädling och bioteknik;12003174;5/30/2025;2025/5;ADS008;Aakash Chawade;Shipment actual costs;1;;;;0;2300.00;SEK;2300.00
4416;;SLU institutionen för växtförädling och bioteknik;12003174;5/30/2025;2025/5;Fritext;Aakash Chawade;Copy to: aakash.chawade@slu.se;1;;;;0;0.00;SEK;0.00
4433;;SLU institutionen för växtförädling och bioteknik;12003173;5/29/2025;2025/5;Fritext;;SE-23-1901;1;;;;0;0.00;SEK;0.00
4433;;SLU institutionen för växtförädling och bioteknik;12003173;5/29/2025;2025/5;PP008;;DNA-extraction 1;1;;;;0;13104.00;SEK;13104.00
4433;;SLU institutionen för växtförädling och bioteknik;12003173;5/29/2025;2025/5;Fritext;;Order contact: Mahboobeh Yazdani;1;;;;0;0.00;SEK;0.00
4435;;SLU institutionen för växtförädling och bioteknik;1100204;4/10/2025;2025/4;Fritext;Mahbubjon Rahmatov;SE-23-1901;-1;;;;0;0.00;SEK;0.00
4435;;SLU institutionen för växtförädling och bioteknik;1100204;4/10/2025;2025/4;PP008;Mahbubjon Rahmatov;DNA-extraction 1;-1;;;;0;19656.00;SEK;19656.00
4435;;SLU institutionen för växtförädling och bioteknik;1100204;4/10/2025;2025/4;Fritext;Mahbubjon Rahmatov;Order contact: Mahboobeh Yazdani;-1;;;;0;0.00;SEK;0.00
4548;;SLU institutionen för växtförädling och bioteknik;12003193;5/30/2025;2025/5;Fritext;Mahbubjon Rahmatov;SE-23-1901;1;;;;0;0.00;SEK;0.00
4548;;SLU institutionen för växtförädling och bioteknik;12003193;5/30/2025;2025/5;PP008;Mahbubjon Rahmatov;DNA-extraction 1;1;;;;0;13104.00;SEK;13104.00
4548;;SLU institutionen för växtförädling och bioteknik;12003193;5/30/2025;2025/5;Fritext;Mahbubjon Rahmatov;Order contact: Mahboobeh Yazdani;1;;;;0;0.00;SEK;0.00
4694;;SLU institutionen för växtförädling och bioteknik;1100212;7/22/2025;2025/7;Fritext;;SE-23-1901;-1;;;;0;0.00;SEK;0.00
4694;;SLU institutionen för växtförädling och bioteknik;1100212;7/22/2025;2025/7;PP008;;DNA-extraction 1;-1;;;;0;-13104.00;SEK;-13104.00
4694;;SLU institutionen för växtförädling och bioteknik;1100212;7/22/2025;2025/7;Fritext;;Order contact: Mahboobeh Yazdani;-1;;;;0;0.00;SEK;0.00
4697;;SLU institutionen för växtförädling och bioteknik;1100215;7/29/2025;2025/7;Fritext;Mahbubjon Rahmatov;SE-23-1901;-1;;;;0;0.00;SEK;0.00
4697;;SLU institutionen för växtförädling och bioteknik;1100215;7/29/2025;2025/7;PP008;Mahbubjon Rahmatov;DNA-extraction 1;-1;;;;0;-19656.00;SEK;-19656.00
4697;;SLU institutionen för växtförädling och bioteknik;1100215;7/29/2025;2025/7;Fritext;Mahbubjon Rahmatov;Order contact: Mahboobeh Yazdani;-1;;;;0;0.00;SEK;0.00
4646;3177;Swedish Match North Europe AB;12003364;7/29/2025;2025/7;Fritext;Mai Wong;SE-25-0601;1;;;;0;0.00;SEK;0.00
4646;3177;Swedish Match North Europe AB;12003364;7/29/2025;2025/7;PP001;Mai Wong;DNA-preparation - bulk 1;2;;;;0;2480.00;SEK;2480.00
4646;3177;Swedish Match North Europe AB;12003364;7/29/2025;2025/7;QLB03;Mai Wong;Qualitative test - GM;4;;;;0;440.00;SEK;440.00
4646;3177;Swedish Match North Europe AB;12003364;7/29/2025;2025/7;Fritext;Mai Wong;SE-25-0609;1;;;;0;0.00;SEK;0.00
4646;3177;Swedish Match North Europe AB;12003364;7/29/2025;2025/7;PP001;Mai Wong;DNA-preparation - bulk 1;9;;;;0;11160.00;SEK;11160.00
4646;3177;Swedish Match North Europe AB;12003364;7/29/2025;2025/7;QLB02;Mai Wong;Qualitative test - ID;9;;;;0;2070.00;SEK;2070.00
4646;3177;Swedish Match North Europe AB;12003364;7/29/2025;2025/7;Fritext;Mai Wong;SE-25-0621;1;;;;0;0.00;SEK;0.00
4646;3177;Swedish Match North Europe AB;12003364;7/29/2025;2025/7;PP001;Mai Wong;DNA-preparation - bulk 1;5;;;;0;6200.00;SEK;6200.00
4646;3177;Swedish Match North Europe AB;12003364;7/29/2025;2025/7;QLB02;Mai Wong;Qualitative test - ID;5;;;;0;1150.00;SEK;1150.00
4646;3177;Swedish Match North Europe AB;12003364;7/29/2025;2025/7;Fritext;Mai Wong;SE-25-0622;1;;;;0;0.00;SEK;0.00
4646;3177;Swedish Match North Europe AB;12003364;7/29/2025;2025/7;PP001;Mai Wong;DNA-preparation - bulk 1;1;;;;0;1240.00;SEK;1240.00
4646;3177;Swedish Match North Europe AB;12003364;7/29/2025;2025/7;QLB03;Mai Wong;Qualitative test - GM;2;;;;0;220.00;SEK;220.00
4646;3177;Swedish Match North Europe AB;12003364;7/29/2025;2025/7;Fritext;Mai Wong;SE-25-0630;1;;;;0;0.00;SEK;0.00
4646;3177;Swedish Match North Europe AB;12003364;7/29/2025;2025/7;PP001;Mai Wong;DNA-preparation - bulk 1;1;;;;0;1240.00;SEK;1240.00
4646;3177;Swedish Match North Europe AB;12003364;7/29/2025;2025/7;QLB03;Mai Wong;Qualitative test - GM;2;;;;0;220.00;SEK;220.00
4646;3177;Swedish Match North Europe AB;12003364;7/29/2025;2025/7;Fritext;Mai Wong;SE-25-0646;1;;;;0;0.00;SEK;0.00
4646;3177;Swedish Match North Europe AB;12003364;7/29/2025;2025/7;PP001;Mai Wong;DNA-preparation - bulk 1;3;;;;0;3720.00;SEK;3720.00
4646;3177;Swedish Match North Europe AB;12003364;7/29/2025;2025/7;QLB03;Mai Wong;Qualitative test - GM;6;;;;0;660.00;SEK;660.00
4646;3177;Swedish Match North Europe AB;12003364;7/29/2025;2025/7;Fritext;Mai Wong;SE-25-0661;1;;;;0;0.00;SEK;0.00
4646;3177;Swedish Match North Europe AB;12003364;7/29/2025;2025/7;PP001;Mai Wong;DNA-preparation - bulk 1;1;;;;0;1240.00;SEK;1240.00
4646;3177;Swedish Match North Europe AB;12003364;7/29/2025;2025/7;QLB03;Mai Wong;Qualitative test - GM;2;;;;0;220.00;SEK;220.00
4582;3177;Swedish Match North Europe AB;12003254;6/30/2025;2025/6;Fritext;Mai Wong;SE-25-0504;1;;;;0;0.00;SEK;0.00
4582;3177;Swedish Match North Europe AB;12003254;6/30/2025;2025/6;ADS019;Mai Wong;Customer projects;1;;;;0;37610.00;SEK;37610.00
4582;3177;Swedish Match North Europe AB;12003254;6/30/2025;2025/6;ADS014;Mai Wong;Technical support;10;;;;0;11860.00;SEK;11860.00
4582;3177;Swedish Match North Europe AB;12003254;6/30/2025;2025/6;ADS003;Mai Wong;Consulting service;12;;;;0;33456.00;SEK;33456.00
4442;3177;Swedish Match North Europe AB;12003151;5/20/2025;2025/5;Fritext;Mai Wong;SE-25-0302;1;;;;0;0.00;SEK;0.00
4442;3177;Swedish Match North Europe AB;12003151;5/20/2025;2025/5;PP001;Mai Wong;DNA-preparation - bulk 1;1;;;;0;1240.00;SEK;1240.00
4442;3177;Swedish Match North Europe AB;12003151;5/20/2025;2025/5;QLB03;Mai Wong;Qualitative test - GM;2;;;;0;220.00;SEK;220.00
4442;3177;Swedish Match North Europe AB;12003151;5/20/2025;2025/5;Fritext;Mai Wong;SE-25-0315;1;;;;0;0.00;SEK;0.00
4442;3177;Swedish Match North Europe AB;12003151;5/20/2025;2025/5;PP001;Mai Wong;DNA-preparation - bulk 1;1;;;;0;1240.00;SEK;1240.00
4442;3177;Swedish Match North Europe AB;12003151;5/20/2025;2025/5;QLB03;Mai Wong;Qualitative test - GM;2;;;;0;220.00;SEK;220.00
4442;3177;Swedish Match North Europe AB;12003151;5/20/2025;2025/5;Fritext;Mai Wong;SE-25-0336;1;;;;0;0.00;SEK;0.00
4442;3177;Swedish Match North Europe AB;12003151;5/20/2025;2025/5;PP001;Mai Wong;DNA-preparation - bulk 1;2;;;;0;2480.00;SEK;2480.00
4442;3177;Swedish Match North Europe AB;12003151;5/20/2025;2025/5;QLB03;Mai Wong;Qualitative test - GM;4;;;;0;440.00;SEK;440.00
4442;3177;Swedish Match North Europe AB;12003151;5/20/2025;2025/5;Fritext;Mai Wong;SE-25-0339;1;;;;0;0.00;SEK;0.00
4442;3177;Swedish Match North Europe AB;12003151;5/20/2025;2025/5;PP001;Mai Wong;DNA-preparation - bulk 1;5;;;;0;6200.00;SEK;6200.00
4442;3177;Swedish Match North Europe AB;12003151;5/20/2025;2025/5;QLB03;Mai Wong;Qualitative test - GM;10;;;;0;1100.00;SEK;1100.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;Fritext;Mai Wong;SE-25-0423;1;;;;0;0.00;SEK;0.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;PP001;Mai Wong;DNA-preparation - bulk 1;9;;;;0;11160.00;SEK;11160.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;QLB02;Mai Wong;Qualitative test - ID;9;;;;0;2070.00;SEK;2070.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;Fritext;Mai Wong;SE-25-0433;1;;;;0;0.00;SEK;0.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;PP001;Mai Wong;DNA-preparation - bulk 1;2;;;;0;2480.00;SEK;2480.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;QLB03;Mai Wong;Qualitative test - GM;4;;;;0;440.00;SEK;440.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;Fritext;Mai Wong;SE-25-0435;1;;;;0;0.00;SEK;0.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;PP001;Mai Wong;DNA-preparation - bulk 1;5;;;;0;6200.00;SEK;6200.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;QLB03;Mai Wong;Qualitative test - GM;10;;;;0;1100.00;SEK;1100.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;Fritext;Mai Wong;SE-25-0466;1;;;;0;0.00;SEK;0.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;PP001;Mai Wong;DNA-preparation - bulk 1;5;;;;0;6200.00;SEK;6200.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;QLB03;Mai Wong;Qualitative test - GM;10;;;;0;1100.00;SEK;1100.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;Fritext;Mai Wong;SE-25-0491;1;;;;0;0.00;SEK;0.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;PP001;Mai Wong;DNA-preparation - bulk 1;1;;;;0;1240.00;SEK;1240.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;QLB03;Mai Wong;Qualitative test - GM;2;;;;0;220.00;SEK;220.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;Fritext;Mai Wong;SE-25-0432;1;;;;0;0.00;SEK;0.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;PP001;Mai Wong;DNA-preparation - bulk 1;3;;;;0;3720.00;SEK;3720.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;QLB02;Mai Wong;Qualitative test - ID;3;;;;0;690.00;SEK;690.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;Fritext;Mai Wong;SE-25-0465;1;;;;0;0.00;SEK;0.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;PP001;Mai Wong;DNA-preparation - bulk 1;5;;;;0;6200.00;SEK;6200.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;QLB02;Mai Wong;Qualitative test - ID;5;;;;0;1150.00;SEK;1150.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;XX025;Mai Wong;Accelerated turnaround time Semi-express;1;;;;0;1837.50;SEK;1837.50
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;Fritext;Mai Wong;SE-25-0490;1;;;;0;0.00;SEK;0.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;PP001;Mai Wong;DNA-preparation - bulk 1;1;;;;0;1240.00;SEK;1240.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;QLB03;Mai Wong;Qualitative test - GM;2;;;;0;220.00;SEK;220.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;Fritext;Mai Wong;SE-25-0514;1;;;;0;0.00;SEK;0.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;PP001;Mai Wong;DNA-preparation - bulk 1;13;;;;0;16120.00;SEK;16120.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;QLB02;Mai Wong;Qualitative test - ID;13;;;;0;2990.00;SEK;2990.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;XX050;Mai Wong;Accelerated turnaround time Express;1;;;;0;9555.00;SEK;9555.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;Fritext;Mai Wong;SE-25-0530;1;;;;0;0.00;SEK;0.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;PP001;Mai Wong;DNA-preparation - bulk 1;2;;;;0;2480.00;SEK;2480.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;QLB02;Mai Wong;Qualitative test - ID;2;;;;0;460.00;SEK;460.00
4521;3177;Swedish Match North Europe AB;12003163;5/29/2025;2025/5;XX050;Mai Wong;Accelerated turnaround time Express;1;;;;0;1470.00;SEK;1470.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;Fritext;Mai Wong;SE-25-0486;1;;;;0;0.00;SEK;0.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;PP001;Mai Wong;DNA-preparation - bulk 1;6;;;;0;7440.00;SEK;7440.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;QLB02;Mai Wong;Qualitative test - ID;6;;;;0;1380.00;SEK;1380.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;XX050;Mai Wong;Accelerated turnaround time Express;1;;;;0;4410.00;SEK;4410.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;Fritext;Mai Wong;SE-25-0511;1;;;;0;0.00;SEK;0.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;PP001;Mai Wong;DNA-preparation - bulk 1;3;;;;0;3720.00;SEK;3720.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;QLB03;Mai Wong;Qualitative test - GM;6;;;;0;660.00;SEK;660.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;Fritext;Mai Wong;SE-25-0532;1;;;;0;0.00;SEK;0.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;PP001;Mai Wong;DNA-preparation - bulk 1;1;;;;0;1240.00;SEK;1240.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;QLB03;Mai Wong;Qualitative test - GM;2;;;;0;220.00;SEK;220.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;Fritext;Mai Wong;SE-25-0541;1;;;;0;0.00;SEK;0.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;PP001;Mai Wong;DNA-preparation - bulk 1;4;;;;0;4960.00;SEK;4960.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;QLB02;Mai Wong;Qualitative test - ID;4;;;;0;920.00;SEK;920.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;XX100;Mai Wong;Accelerated turnaround time Super express;1;;;;0;5880.00;SEK;5880.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;Fritext;Mai Wong;SE-25-0542;1;;;;0;0.00;SEK;0.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;PP001;Mai Wong;DNA-preparation - bulk 1;44;;;;0;54560.00;SEK;54560.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;QLB02;Mai Wong;Qualitative test - ID;44;;;;0;10120.00;SEK;10120.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;XX050;Mai Wong;Accelerated turnaround time Express;1;;;;0;32340.00;SEK;32340.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;Fritext;Mai Wong;SE-25-0543;1;;;;0;0.00;SEK;0.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;PP001;Mai Wong;DNA-preparation - bulk 1;2;;;;0;2480.00;SEK;2480.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;QLB03;Mai Wong;Qualitative test - GM;4;;;;0;440.00;SEK;440.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;Fritext;Mai Wong;SE-25-0548;1;;;;0;0.00;SEK;0.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;PP001;Mai Wong;DNA-preparation - bulk 1;1;;;;0;1240.00;SEK;1240.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;QLB02;Mai Wong;Qualitative test - ID;1;;;;0;230.00;SEK;230.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;XX050;Mai Wong;Accelerated turnaround time Express;1;;;;0;735.00;SEK;735.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;Fritext;Mai Wong;SE-25-0555;1;;;;0;0.00;SEK;0.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;PP001;Mai Wong;DNA-preparation - bulk 1;15;;;;0;18600.00;SEK;18600.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;QLB02;Mai Wong;Qualitative test - ID;15;;;;0;3450.00;SEK;3450.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;Fritext;Mai Wong;SE-25-0591;1;;;;0;0.00;SEK;0.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;PP001;Mai Wong;DNA-preparation - bulk 1;28;;;;0;34720.00;SEK;34720.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;QLB02;Mai Wong;Qualitative test - ID;28;;;;0;6440.00;SEK;6440.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;Fritext;Mai Wong;SE-25-0592;1;;;;0;0.00;SEK;0.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;PP001;Mai Wong;DNA-preparation - bulk 1;3;;;;0;3720.00;SEK;3720.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;QLB02;Mai Wong;Qualitative test - ID;3;;;;0;690.00;SEK;690.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;Fritext;Mai Wong;SE-25-0593;1;;;;0;0.00;SEK;0.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;PP001;Mai Wong;DNA-preparation - bulk 1;2;;;;0;2480.00;SEK;2480.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;QLB03;Mai Wong;Qualitative test - GM;4;;;;0;440.00;SEK;440.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;Fritext;Mai Wong;SE-25-0600;1;;;;0;0.00;SEK;0.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;PP001;Mai Wong;DNA-preparation - bulk 1;9;;;;0;11160.00;SEK;11160.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;QLB03;Mai Wong;Qualitative test - GM;18;;;;0;1980.00;SEK;1980.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;Fritext;Mai Wong;SE-25-0627;1;;;;0;0.00;SEK;0.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;PP001;Mai Wong;DNA-preparation - bulk 1;16;;;;0;19840.00;SEK;19840.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;QLB02;Mai Wong;Qualitative test - ID;16;;;;0;3680.00;SEK;3680.00
4550;3177;Swedish Match North Europe AB;12003267;6/30/2025;2025/6;XX050;Mai Wong;Accelerated turnaround time Express;1;;;;0;11760.00;SEK;11760.00
4719;3177;Swedish Match North Europe AB;12003326;7/29/2025;2025/7;Fritext;Mai Wong;SE-25-0676;1;;;;0;0.00;SEK;0.00
4719;3177;Swedish Match North Europe AB;12003326;7/29/2025;2025/7;PP001;Mai Wong;DNA-preparation - bulk 1;1;;;;0;1240.00;SEK;1240.00
4719;3177;Swedish Match North Europe AB;12003326;7/29/2025;2025/7;QLB03;Mai Wong;Qualitative test - GM;2;;;;0;220.00;SEK;220.00
4719;3177;Swedish Match North Europe AB;12003326;7/29/2025;2025/7;Fritext;Mai Wong;SE-25-0734;1;;;;0;0.00;SEK;0.00
4719;3177;Swedish Match North Europe AB;12003326;7/29/2025;2025/7;PP001;Mai Wong;DNA-preparation - bulk 1;5;;;;0;6200.00;SEK;6200.00
4719;3177;Swedish Match North Europe AB;12003326;7/29/2025;2025/7;QLB03;Mai Wong;Qualitative test - GM;10;;;;0;1100.00;SEK;1100.00
4513;2509;Nuseed Americas, Inc.;12003129;5/20/2025;2025/5;Lab No;Cristina Loaiza;SE-25-0346;1;;;;0;0.00;USD;0.00
4513;2509;Nuseed Americas, Inc.;12003129;5/20/2025;2025/5;EXT007;Cristina Loaiza;DNA preparation Bulk seeds;5;;;;0;640.00;USD;6131.20
4513;2509;Nuseed Americas, Inc.;12003129;5/20/2025;2025/5;PCR003;Cristina Loaiza;Qualitative test GMO;55;;;;0;330.00;USD;3161.40
4513;2509;Nuseed Americas, Inc.;12003129;5/20/2025;2025/5;PCR008;Cristina Loaiza;Quantification;10;;;;0;1030.00;USD;9867.40
4513;2509;Nuseed Americas, Inc.;12003129;5/20/2025;2025/5;Project No;Cristina Loaiza;OM319 GFT;1;;;;0;0.00;USD;0.00
4514;2509;Nuseed Americas, Inc.;12003128;5/20/2025;2025/5;Lab No;Cristina Loaiza;SE-25-0344;1;;;;0;0.00;USD;0.00
4514;2509;Nuseed Americas, Inc.;12003128;5/20/2025;2025/5;EXT007;Cristina Loaiza;DNA preparation Bulk seeds;2;;;;0;256.00;USD;2452.48
4514;2509;Nuseed Americas, Inc.;12003128;5/20/2025;2025/5;PCR003;Cristina Loaiza;Qualitative test GMO;22;;;;0;132.00;USD;1264.56
4514;2509;Nuseed Americas, Inc.;12003128;5/20/2025;2025/5;PCR008;Cristina Loaiza;Quantification;4;;;;0;412.00;USD;3946.96
4514;2509;Nuseed Americas, Inc.;12003128;5/20/2025;2025/5;Fritext;Cristina Loaiza;OM308 / OM319;1;;;;0;0.00;USD;0.00
4590;2509;Nuseed Americas, Inc.;12003272;6/30/2025;2025/6;Fritext;Cristina Loaiza;SE-25-0509;1;;;;0;0.00;USD;0.00
4590;2509;Nuseed Americas, Inc.;12003272;6/30/2025;2025/6;EXT007;Cristina Loaiza;DNA preparation Bulk seeds;1;;;;0;128.00;USD;1236.10
4590;2509;Nuseed Americas, Inc.;12003272;6/30/2025;2025/6;PCR003;Cristina Loaiza;Qualitative test GMO;11;;;;0;66.00;USD;637.36
